,freq,1,2
!,21.0,-6.791666666666666,-6.73
"""",77.0,-4.807905982905983,-4.82
%,23.0,-6.717592592592593,-6.66
&,6.0,-4.722222222222222,-4.85
',34.0,-5.9994708994709,-5.98
(,152.0,-5.322767857142857,-5.32
(friksjonskopling,1.0,-2.0,-5.5
(prosesskontrollsystem),1.0,-5.0,-5.5
"(utveksling,",1.0,-2.0,-5.5
),197.0,-6.589822614822616,-6.58
*,11.0,-6.166666666666667,-6.11
+,3.0,-5.75,-5.67
",",1060.0,-5.973910767619189,-5.97
-,209.0,-5.6497670752611455,-5.65
.,1254.0,-6.4253244295933785,-6.42
...,2.0,-7.0,-6.25
....,1.0,-4.0,-5.5
.002,1.0,-2.0,-5.5
.1,1.0,-8.0,-5.5
.90,1.0,-10.0,-5.5
".ingeniør,",1.0,-2.0,-5.5
".karakteristikk,",1.0,-8.0,-5.5
".kompas(s),",1.0,-8.0,-5.5
".kompensator,",1.0,-5.0,-5.5
".mekaniker,",1.0,-8.0,-5.5
".mesterstrekning,",1.0,-2.0,-5.5
/,122.0,-5.780233766233766,-5.78
0,8.0,-6.708333333333333,-6.56
"0,7",2.0,-7.5,-6.5
0.0,2.0,-4.5,-5.0
0.1,2.0,-5.0,-5.25
000,5.0,-6.5,-6.3
00000165.,1.0,-8.0,-5.5
04.00,1.0,-9.0,-5.5
1,71.0,-6.156944444444444,-6.15
1.,8.0,-6.722222222222223,-6.57
1.1.95,1.0,-3.0,-5.5
1.10,2.0,-7.0,-6.25
1.2.2,1.0,-9.0,-5.5
1.2.3,1.0,-9.0,-5.5
1.2.3.2,1.0,-8.0,-5.5
1.6.2,1.0,-8.0,-5.5
1.7,1.0,-7.0,-5.5
1.7.1,1.0,-6.0,-5.5
1.7.2,1.0,-5.0,-5.5
10,11.0,-5.822222222222223,-5.79
10.1,2.0,-6.5,-6.0
10.11,1.0,-3.0,-5.5
10.2,1.0,-5.0,-5.5
10.2.2,1.0,-10.0,-5.5
10.3,1.0,-8.0,-5.5
100,13.0,-4.633333333333333,-4.7
1000,6.0,-7.222222222222223,-6.94
102,2.0,-7.5,-6.5
103,1.0,-7.0,-5.5
105,1.0,-1.0,-5.5
11,3.0,-3.5,-4.17
11.4,1.0,-5.0,-5.5
111,1.0,-9.0,-5.5
115,3.0,-2.5,-3.5
12,13.0,-5.2407407407407405,-5.26
12.1,1.0,-3.0,-5.5
12.3,1.0,-6.0,-5.5
120,2.0,-4.5,-5.0
1200,1.0,-8.0,-5.5
122,1.0,-6.0,-5.5
124.,1.0,-7.0,-5.5
125,1.0,-3.0,-5.5
13,3.0,-9.0,-7.83
"13,5",1.0,-9.0,-5.5
13.1,2.0,-7.5,-6.5
13.13,1.0,-5.0,-5.5
13.25,1.0,-6.0,-5.5
13.6,1.0,-3.0,-5.5
13.7,1.0,-5.0,-5.5
